record_id,dept_id,date,transactions,errors,delay_minutes
26663,105,2024-05-16,100,14,9
26664,104,2024-07-27,483,31,5
26665,101,2024-01-23,232,32,22
26666,105,2024-07-17,184,9,56
26667,105,2024-03-17,173,1,25
26668,103,2024-03-13,349,12,14
26669,103,2024-09-13,453,4,20
26670,102,2024-07-05,107,5,26
26671,104,2024-03-29,131,10,50
26672,103,2024-10-01,342,37,39
26673,105,2024-06-25,361,34,48
26674,103,2024-09-04,344,46,36
26675,103,2024-04-06,57,6,0
26676,101,2024-04-03,246,16,5
26677,102,2024-10-23,323,37,28
26678,102,2024-04-21,142,0,16
26679,101,2024-11-22,261,32,7
26680,103,2024-12-21,469,18,24
26681,102,2024-03-26,479,45,56
26682,103,2024-07-10,166,23,60
26683,103,2024-02-15,105,8,37
26684,105,2024-02-19,399,7,26
26685,102,2024-10-06,373,37,15
26686,101,2024-10-06,213,31,29
26687,102,2024-11-30,417,9,60
26688,102,2024-10-23,366,13,24
26689,105,2024-05-21,347,0,29
26690,105,2024-12-14,257,7,56
26691,104,2024-10-27,410,37,23
26692,101,2024-11-01,448,33,20
26693,104,2024-02-20,466,1,32
26694,105,2024-09-02,476,58,8
26695,105,2024-12-17,391,55,57
26696,103,2024-03-31,305,14,52
26697,105,2024-02-21,206,19,56
26698,104,2024-02-25,112,7,8
26699,102,2024-04-25,353,8,12
26700,102,2024-10-11,65,5,35
26701,101,2024-04-29,68,4,26
26702,104,2024-10-08,144,6,40
26703,104,2024-11-09,280,8,49
26704,101,2024-03-20,134,1,15
26705,101,2024-05-04,134,14,4
26706,102,2024-04-03,76,0,36
26707,102,2024-11-26,112,1,34
26708,104,2024-10-11,118,9,19
26709,102,2024-12-18,416,47,0
26710,101,2024-07-23,277,25,9
26711,103,2024-04-26,238,28,18
26712,104,2024-01-16,202,21,10
26713,103,2024-11-28,309,46,40
26714,103,2024-07-04,433,54,43
26715,104,2024-10-26,482,62,6
26716,103,2024-02-18,345,5,60
26717,103,2024-12-05,363,44,46
26718,105,2024-03-30,477,8,36
26719,105,2024-03-12,98,2,12
26720,104,2024-05-21,233,30,30
26721,103,2024-02-26,312,18,22
26722,101,2024-09-29,497,29,60
26723,104,2024-11-13,61,1,12
26724,104,2024-10-11,222,1,49
26725,104,2024-12-22,143,10,2
26726,103,2024-06-29,156,15,54
26727,102,2024-07-05,419,25,9
26728,104,2024-10-20,323,11,55
26729,101,2024-07-27,173,13,41
26730,105,2024-05-18,85,4,31
26731,102,2024-06-04,481,29,3
26732,104,2024-03-30,249,11,16
26733,105,2024-06-10,159,1,48
26734,105,2024-01-23,280,7,42
26735,102,2024-04-17,181,21,22
26736,105,2024-01-31,282,16,55
26737,105,2024-03-14,259,28,14
26738,103,2024-07-23,401,3,12
26739,105,2024-03-25,457,4,44
26740,102,2024-06-15,261,37,46
26741,105,2024-03-30,314,46,24
26742,104,2024-03-21,140,5,8
26743,103,2024-01-08,155,1,17
26744,102,2024-09-19,354,0,42
26745,105,2024-07-19,469,25,25
26746,105,2024-09-04,442,18,33
26747,105,2024-01-06,383,27,5
26748,101,2024-11-24,436,52,12
26749,101,2024-01-30,178,23,24
26750,102,2024-09-07,178,2,41
26751,102,2024-01-03,430,63,23
26752,105,2024-05-21,366,54,43
26753,103,2024-06-02,217,1,35
26754,102,2024-10-24,113,0,40
26755,102,2024-05-09,89,2,18
26756,103,2024-08-07,425,0,3
26757,103,2024-05-28,408,6,32
26758,105,2024-02-04,388,26,23
26759,104,2024-08-02,324,17,0
26760,102,2024-03-08,125,4,28
26761,103,2024-03-12,314,33,32
26762,105,2024-08-10,321,9,6
26763,102,2024-03-31,424,11,48
26764,105,2024-11-22,320,19,23
26765,101,2024-11-21,206,28,23
26766,101,2024-12-21,56,2,51
26767,101,2024-08-25,330,16,52
26768,105,2024-11-04,285,9,40
26769,103,2024-04-30,216,3,23
26770,102,2024-06-20,235,8,11
26771,104,2024-04-03,472,58,27
26772,103,2024-04-07,451,36,41
26773,105,2024-02-06,452,36,55
26774,105,2024-03-03,205,7,3
26775,101,2024-12-22,277,24,32
26776,105,2024-08-09,123,16,12
26777,103,2024-09-04,119,7,41
26778,101,2024-01-25,90,8,51
26779,104,2024-11-23,135,18,37
26780,103,2024-05-19,150,5,55
26781,103,2024-12-16,301,45,43
26782,104,2024-08-02,50,2,1
26783,103,2024-01-29,410,60,31
26784,103,2024-09-23,381,23,38
26785,105,2024-08-29,439,38,33
26786,104,2024-04-03,135,18,55
26787,104,2024-01-21,110,16,13
26788,103,2024-04-10,479,63,36
26789,102,2024-03-28,156,11,44
26790,104,2024-08-17,90,11,22
26791,104,2024-11-13,481,58,38
26792,102,2024-11-04,312,30,7
26793,101,2024-06-27,210,3,46
26794,101,2024-12-09,205,28,6
26795,103,2024-11-27,356,5,8
26796,104,2024-02-07,185,4,1
26797,105,2024-12-10,288,18,55
26798,103,2024-09-25,233,21,60
26799,102,2024-09-15,427,14,52
26800,102,2024-02-12,181,17,10
26801,104,2024-05-01,174,5,26
26802,104,2024-01-27,302,6,59
26803,104,2024-05-30,480,18,8
26804,102,2024-10-09,480,41,49
26805,103,2024-03-12,312,38,24
26806,101,2024-11-17,68,6,9
26807,103,2024-03-04,50,3,53
26808,104,2024-02-25,481,63,38
26809,103,2024-08-24,350,9,11
26810,102,2024-07-03,148,2,20
26811,105,2024-03-25,467,21,1
26812,102,2024-04-02,297,35,6
26813,104,2024-06-28,396,45,49
26814,103,2024-08-26,261,30,14
26815,102,2024-12-22,287,8,3
26816,103,2024-06-16,458,44,0
26817,102,2024-08-01,241,7,18
26818,101,2024-11-25,88,9,19
26819,103,2024-01-01,259,28,50
26820,102,2024-12-06,437,20,16
26821,103,2024-10-16,259,22,37
26822,102,2024-10-27,144,14,12
26823,102,2024-11-30,197,29,41
26824,104,2024-12-04,360,47,4
26825,104,2024-04-22,254,15,21
26826,104,2024-12-22,280,36,30
26827,103,2024-04-24,321,20,6
26828,101,2024-11-16,365,40,40
26829,104,2024-07-04,264,1,15
26830,102,2024-07-23,337,49,43
26831,102,2024-11-25,105,2,32
26832,102,2024-06-22,77,11,47
26833,103,2024-04-14,153,4,35
26834,105,2024-06-18,481,55,23
26835,105,2024-10-16,305,10,21
26836,104,2024-09-13,64,7,49
26837,105,2024-06-26,364,48,7
26838,105,2024-06-03,268,40,17
26839,101,2024-08-03,491,46,39
26840,102,2024-08-23,222,13,0
26841,104,2024-12-26,392,55,15
26842,104,2024-02-20,317,9,24
26843,102,2024-07-19,471,17,48
26844,102,2024-02-28,494,47,31
26845,103,2024-05-09,201,17,18
26846,103,2024-11-11,433,6,28
26847,105,2024-12-20,463,50,3
26848,103,2024-12-28,371,51,10
26849,105,2024-10-19,314,30,38
26850,101,2024-11-18,478,15,29
26851,104,2024-08-20,182,24,52
26852,104,2024-11-07,149,15,18
26853,105,2024-10-24,159,10,20
26854,105,2024-01-07,232,15,9
26855,105,2024-01-12,215,5,28
26856,104,2024-09-16,475,34,45
26857,104,2024-06-19,360,11,46
26858,105,2024-09-05,349,49,31
26859,104,2024-05-11,412,3,48
26860,101,2024-02-23,279,33,59
26861,101,2024-06-16,316,37,42
26862,105,2024-10-24,290,41,53
26863,105,2024-07-05,422,63,54
26864,101,2024-09-03,241,12,19
26865,104,2024-10-22,481,51,0
26866,103,2024-02-15,388,18,57
26867,105,2024-01-25,476,42,43
26868,101,2024-09-30,180,8,40
26869,104,2024-07-30,198,19,46
26870,105,2024-01-05,207,3,26
26871,101,2024-02-19,488,42,16
26872,104,2024-05-09,365,31,31
26873,102,2024-08-19,480,67,18
26874,104,2024-07-26,56,8,10
26875,105,2024-02-24,391,39,27
26876,101,2024-09-20,109,15,55
26877,103,2024-01-20,255,38,31
26878,103,2024-01-22,177,11,45
26879,105,2024-10-07,243,31,50
26880,102,2024-01-22,220,20,35
26881,102,2024-06-01,311,20,34
26882,104,2024-06-09,104,3,38
26883,105,2024-07-09,246,5,39
26884,101,2024-09-21,351,5,47
26885,101,2024-04-26,432,3,47
26886,105,2024-05-28,120,3,50
26887,104,2024-06-15,452,61,38
26888,105,2024-01-04,335,23,20
26889,101,2024-02-18,407,0,11
26890,101,2024-02-19,87,10,49
26891,102,2024-12-29,97,9,28
26892,101,2024-03-18,296,12,19
26893,101,2024-08-15,302,17,14
26894,101,2024-09-23,319,27,46
26895,102,2024-03-05,111,1,4
26896,101,2024-12-17,129,11,40
26897,101,2024-01-30,434,35,8
26898,102,2024-03-24,262,28,12
26899,103,2024-07-11,360,3,27
26900,102,2024-06-16,401,3,10
26901,101,2024-03-09,287,42,12
26902,104,2024-11-28,408,7,24
26903,101,2024-05-18,181,22,33
26904,101,2024-01-11,438,30,24
26905,101,2024-01-18,59,8,36
26906,101,2024-10-15,389,17,1
26907,104,2024-05-17,384,9,20
26908,102,2024-03-20,441,40,20
26909,102,2024-09-23,95,3,10
26910,104,2024-08-03,351,51,16
26911,102,2024-11-15,490,46,58
26912,103,2024-03-06,434,40,5
26913,101,2024-09-24,426,62,51
26914,101,2024-06-21,206,16,56
26915,104,2024-08-22,160,16,12
26916,105,2024-03-21,406,10,29
26917,101,2024-12-10,117,9,3
26918,103,2024-12-29,194,9,56
26919,103,2024-08-31,423,4,17
26920,105,2024-04-11,427,56,28
26921,102,2024-05-11,413,34,3
26922,104,2024-01-20,146,16,31
26923,104,2024-08-25,283,21,8
26924,104,2024-09-14,370,52,26
26925,102,2024-01-22,71,3,36
26926,104,2024-09-15,398,28,22
26927,103,2024-03-02,233,13,5
26928,101,2024-01-22,380,48,31
26929,103,2024-09-01,211,30,5
26930,101,2024-07-06,249,12,15
26931,101,2024-12-24,79,5,4
26932,101,2024-07-02,187,24,58
26933,105,2024-05-04,269,25,46
26934,102,2024-04-25,478,57,43
26935,103,2024-12-16,408,33,52
26936,102,2024-12-13,248,14,22
26937,101,2024-08-09,406,27,2
26938,101,2024-05-09,193,2,53
26939,104,2024-01-26,207,0,43
26940,101,2024-11-28,480,20,30
26941,102,2024-11-26,325,33,57
26942,101,2024-01-14,148,21,34
26943,105,2024-05-19,214,18,26
26944,104,2024-06-23,172,11,21
26945,103,2024-01-10,469,20,47
26946,101,2024-12-01,247,11,7
26947,101,2024-06-20,248,20,44
26948,102,2024-05-07,412,11,44
26949,104,2024-02-13,402,28,5
26950,103,2024-06-20,278,35,52
26951,105,2024-11-06,490,21,1
26952,102,2024-02-14,270,34,44
26953,105,2024-11-28,460,69,11
26954,102,2024-05-04,219,32,45
26955,101,2024-07-26,421,7,15
26956,102,2024-05-15,339,35,40
26957,101,2024-07-09,175,6,28
26958,101,2024-11-17,345,13,0
26959,105,2024-05-11,78,9,24
26960,104,2024-06-12,308,30,45
26961,104,2024-05-17,302,34,44
26962,104,2024-11-07,476,41,53
26963,105,2024-04-05,62,2,52
26964,101,2024-04-11,114,15,56
26965,101,2024-06-05,168,21,29
26966,103,2024-09-13,490,19,42
26967,102,2024-02-28,304,2,30
26968,104,2024-12-28,50,3,42
26969,102,2024-10-17,128,16,60
26970,101,2024-04-30,261,35,22
26971,101,2024-07-31,125,13,22
26972,105,2024-11-03,496,13,56
26973,103,2024-06-25,70,3,46
26974,103,2024-06-20,421,0,11
26975,104,2024-02-23,279,15,43
26976,102,2024-10-28,350,43,34
26977,102,2024-08-20,234,10,30
26978,102,2024-06-10,247,20,18
26979,101,2024-02-23,322,26,9
26980,104,2024-10-25,116,4,15
26981,103,2024-09-27,173,22,52
26982,104,2024-04-14,272,13,12
26983,104,2024-02-25,451,16,42
26984,105,2024-08-17,237,4,18
26985,103,2024-03-19,269,40,38
26986,102,2024-01-16,345,37,13
26987,103,2024-09-29,390,12,1
26988,101,2024-01-19,319,39,29
26989,101,2024-08-04,152,19,27
26990,104,2024-12-07,308,32,2
26991,101,2024-04-06,251,27,11
26992,102,2024-03-13,73,1,39
26993,102,2024-10-08,144,19,19
26994,104,2024-09-01,418,1,56
26995,104,2024-08-14,321,19,55
26996,102,2024-04-13,447,40,3
26997,102,2024-10-08,390,29,59
26998,104,2024-10-18,93,10,38
26999,102,2024-01-25,154,2,36
27000,101,2024-09-19,53,0,41
27001,103,2024-06-28,197,24,18
27002,101,2024-01-31,86,10,34
27003,105,2024-11-10,90,1,53
27004,102,2024-07-23,373,37,46
27005,104,2024-12-07,403,55,10
27006,104,2024-03-23,444,52,15
27007,102,2024-12-16,118,10,40
27008,102,2024-07-03,116,11,48
27009,101,2024-02-25,461,9,51
27010,103,2024-02-15,474,69,40
27011,104,2024-01-27,394,47,17
27012,101,2024-05-09,225,4,34
27013,105,2024-02-07,308,13,51
27014,102,2024-02-28,228,0,24
27015,102,2024-12-10,103,3,36
27016,105,2024-05-16,260,15,14
27017,104,2024-11-28,93,0,51
27018,103,2024-12-15,448,56,15
27019,104,2024-01-31,58,7,25
27020,101,2024-01-28,52,5,28
27021,104,2024-04-10,434,13,56
27022,104,2024-02-06,79,0,53
27023,105,2024-01-21,300,34,10
27024,104,2024-07-15,158,5,49
27025,105,2024-10-13,356,7,8
27026,101,2024-06-09,69,5,37
27027,102,2024-08-18,354,36,49
27028,103,2024-05-17,142,14,50
27029,103,2024-12-15,278,30,55
27030,104,2024-05-06,235,15,55
27031,102,2024-12-27,473,68,17
27032,103,2024-01-19,105,6,8
27033,101,2024-01-09,289,14,31
27034,103,2024-11-27,439,64,3
27035,105,2024-02-29,214,29,31
27036,102,2024-06-04,161,23,49
27037,101,2024-08-28,103,6,29
27038,104,2024-05-22,295,7,27
27039,105,2024-03-05,294,39,29
27040,101,2024-02-23,192,0,50
27041,103,2024-02-05,223,3,15
27042,103,2024-05-19,183,6,56
27043,105,2024-09-21,471,37,23
27044,103,2024-02-25,291,28,43
27045,101,2024-03-23,164,18,14
27046,104,2024-08-02,66,0,59
27047,105,2024-08-29,268,20,23
27048,105,2024-03-14,329,33,18
27049,104,2024-07-22,231,29,53
27050,102,2024-08-24,495,64,45
27051,104,2024-11-16,251,32,15
27052,103,2024-08-20,349,1,2
27053,101,2024-09-25,486,9,40
27054,105,2024-05-01,268,6,36
27055,102,2024-01-04,369,37,32
27056,102,2024-10-14,485,0,31
27057,105,2024-05-15,462,10,24
27058,105,2024-01-10,200,18,19
27059,105,2024-12-07,394,25,39
27060,104,2024-10-29,171,8,40
27061,101,2024-06-15,384,27,21
27062,105,2024-07-28,322,14,46
27063,101,2024-08-20,488,57,6
27064,102,2024-12-29,486,25,52
27065,102,2024-01-16,218,30,34
27066,101,2024-10-18,73,1,16
27067,102,2024-08-24,155,13,26
27068,102,2024-03-17,88,8,40
27069,102,2024-05-27,213,11,16
27070,104,2024-08-24,315,18,42
27071,103,2024-10-14,131,4,43
27072,102,2024-11-14,421,9,58
27073,101,2024-10-28,176,25,26
27074,101,2024-05-17,450,9,27
27075,101,2024-11-23,320,15,6
27076,105,2024-03-12,56,8,29
27077,101,2024-09-02,95,9,59
27078,105,2024-04-05,343,46,19
27079,104,2024-11-03,447,66,7
27080,103,2024-05-22,417,10,37
27081,102,2024-07-30,112,1,26
27082,105,2024-08-01,115,1,22
27083,102,2024-03-06,51,5,49
27084,103,2024-10-22,357,15,41
27085,103,2024-03-24,120,16,10
27086,101,2024-01-13,105,7,50
27087,101,2024-06-24,394,3,3
27088,101,2024-10-25,444,16,22
27089,101,2024-06-01,212,12,36
27090,101,2024-03-02,153,7,25
27091,101,2024-11-25,105,0,30
27092,102,2024-09-09,255,20,31
27093,101,2024-12-14,348,22,20
27094,103,2024-07-29,307,0,58
27095,103,2024-06-25,500,42,60
27096,101,2024-11-15,289,42,26
27097,105,2024-08-04,224,31,50
27098,103,2024-01-27,495,7,8
27099,101,2024-03-18,134,16,8
27100,101,2024-03-25,195,2,20
27101,102,2024-08-10,380,30,54
27102,103,2024-10-20,66,0,47
27103,102,2024-09-21,464,46,56
27104,104,2024-01-24,415,38,22
27105,104,2024-12-18,449,29,44
27106,101,2024-08-10,433,25,22
27107,101,2024-01-01,192,9,11
27108,101,2024-10-11,82,9,7
27109,104,2024-12-23,233,8,12
27110,105,2024-02-07,82,4,33
27111,104,2024-03-19,178,0,51
27112,101,2024-05-19,492,73,12
27113,104,2024-11-03,444,56,24
27114,104,2024-06-09,423,18,17
27115,104,2024-01-01,183,21,41
27116,101,2024-09-04,132,12,46
27117,102,2024-05-16,125,7,51
27118,103,2024-01-16,290,32,26
27119,102,2024-09-13,298,44,59
27120,103,2024-04-17,409,15,38
27121,105,2024-04-07,317,15,56
27122,101,2024-09-18,98,14,47
27123,104,2024-06-27,283,35,12
27124,104,2024-04-13,165,20,41
27125,105,2024-07-02,364,12,51
27126,102,2024-05-27,383,6,13
27127,104,2024-07-17,60,5,39
27128,105,2024-03-10,336,11,57
27129,105,2024-06-24,174,25,43
27130,101,2024-08-08,338,32,51
27131,104,2024-02-21,490,69,10
27132,102,2024-11-07,167,12,11
27133,103,2024-01-09,157,17,7
27134,104,2024-11-27,361,28,60
27135,102,2024-09-04,87,2,58
27136,104,2024-02-07,89,9,42
27137,101,2024-11-17,260,25,42
27138,104,2024-08-18,77,7,5
27139,101,2024-01-05,476,42,52
27140,105,2024-01-18,163,20,9
27141,103,2024-11-20,395,11,7
27142,102,2024-01-09,387,5,52
27143,103,2024-01-03,51,2,13
27144,103,2024-06-07,354,47,17
27145,102,2024-11-08,213,23,49
27146,105,2024-10-05,209,28,48
27147,103,2024-12-12,278,3,20
27148,101,2024-04-11,235,22,1
27149,105,2024-08-22,280,28,40
27150,103,2024-08-03,285,11,46
27151,103,2024-09-12,314,2,9
27152,105,2024-11-15,326,20,24
27153,104,2024-07-05,150,6,53
27154,101,2024-08-13,441,53,46
27155,101,2024-05-09,350,15,23
27156,104,2024-12-09,267,17,56
27157,105,2024-12-07,419,62,9
27158,102,2024-02-23,91,8,27
27159,104,2024-01-11,493,64,55
27160,102,2024-05-31,199,26,52
27161,103,2024-09-30,130,2,35
27162,103,2024-09-03,179,5,7
27163,102,2024-07-15,181,7,15
27164,105,2024-06-19,293,37,15
27165,102,2024-10-22,178,9,27
27166,103,2024-01-08,295,19,15
27167,105,2024-05-13,376,45,59
27168,103,2024-07-29,474,48,22
27169,104,2024-03-31,203,3,53
27170,102,2024-06-26,52,2,52
27171,104,2024-07-16,149,18,17
27172,105,2024-02-26,198,17,60
27173,104,2024-08-19,490,38,28
27174,101,2024-02-18,297,10,5
27175,102,2024-03-25,464,46,27
27176,103,2024-06-26,439,64,15
27177,102,2024-10-26,232,29,14
27178,102,2024-07-28,113,4,20
27179,101,2024-06-30,500,11,9
27180,102,2024-11-16,349,47,43
27181,103,2024-02-18,171,7,52
27182,102,2024-04-19,71,0,12
27183,105,2024-09-21,52,2,25
27184,101,2024-02-08,266,29,22
27185,101,2024-01-24,73,0,10
27186,101,2024-12-11,321,35,32
27187,104,2024-01-14,345,20,45
27188,102,2024-11-18,430,1,28
27189,101,2024-03-07,74,4,2
27190,104,2024-11-29,252,28,5
27191,103,2024-02-14,414,11,4
27192,102,2024-08-16,77,8,41
27193,103,2024-07-09,287,9,17
27194,102,2024-08-16,308,13,60
27195,102,2024-12-03,276,18,42
27196,102,2024-04-06,257,11,39
27197,101,2024-05-24,407,44,44
27198,104,2024-04-08,363,28,39
27199,101,2024-12-11,270,34,45
27200,105,2024-08-15,386,18,0
27201,103,2024-04-06,298,33,38
27202,105,2024-11-20,155,8,58
27203,105,2024-04-24,274,26,23
27204,105,2024-10-28,255,27,29
27205,104,2024-04-02,404,24,1
27206,105,2024-03-27,452,26,8
27207,105,2024-08-07,316,35,23
27208,104,2024-07-05,194,25,18
27209,104,2024-04-16,141,20,58
27210,102,2024-12-24,494,36,29
27211,104,2024-12-17,449,40,4
27212,102,2024-10-21,297,1,21
27213,101,2024-11-07,102,7,56
27214,102,2024-04-16,396,50,1
27215,105,2024-05-14,310,2,14
27216,102,2024-04-21,236,11,38
27217,103,2024-12-30,357,24,27
27218,104,2024-04-16,400,54,13
27219,104,2024-03-05,367,2,8
27220,101,2024-07-08,316,4,29
27221,102,2024-09-26,249,3,9
27222,105,2024-12-15,424,49,47
27223,101,2024-08-24,473,8,10
27224,105,2024-04-07,71,1,19
27225,103,2024-10-11,429,16,17
27226,105,2024-10-17,384,45,45
27227,105,2024-04-26,90,3,59
27228,103,2024-08-12,179,18,10
27229,104,2024-06-18,165,4,36
27230,103,2024-07-09,316,13,50
27231,102,2024-07-04,222,29,35
27232,104,2024-05-11,236,15,32
27233,101,2024-11-17,76,0,30
27234,105,2024-10-19,417,24,40
27235,105,2024-12-09,336,24,15
27236,101,2024-09-16,333,3,50
27237,101,2024-08-06,165,13,15
27238,105,2024-06-19,329,12,25
27239,104,2024-11-29,197,11,48
27240,101,2024-12-01,109,10,29
27241,101,2024-07-06,479,64,59
27242,104,2024-08-11,440,6,3
27243,102,2024-03-01,281,5,38
27244,102,2024-10-11,387,38,48
27245,103,2024-02-03,283,18,46
27246,105,2024-10-11,164,10,27
27247,105,2024-02-02,173,6,52
27248,103,2024-02-05,495,15,29
27249,105,2024-07-03,217,3,1
27250,104,2024-08-30,276,35,52
27251,105,2024-06-19,165,15,29
27252,101,2024-05-26,226,32,41
27253,102,2024-01-02,249,6,1
27254,105,2024-06-22,330,35,57
27255,102,2024-01-22,420,54,15
27256,103,2024-03-18,403,47,30
27257,101,2024-10-20,234,15,19
27258,102,2024-11-12,337,14,21
27259,101,2024-01-07,289,25,49
27260,105,2024-11-21,284,2,23
27261,101,2024-11-04,411,29,42
27262,104,2024-09-11,153,21,28
27263,101,2024-02-08,171,19,17
27264,101,2024-10-11,447,49,34
27265,102,2024-08-26,231,26,0
27266,103,2024-06-12,418,4,49
27267,102,2024-01-12,449,26,16
27268,105,2024-04-29,311,29,53
27269,101,2024-11-22,425,46,59
27270,104,2024-05-15,244,6,52
27271,104,2024-12-23,271,20,5
27272,102,2024-02-17,490,43,30
27273,103,2024-01-14,69,0,39
27274,103,2024-03-26,342,17,17
27275,104,2024-12-27,487,14,5
27276,105,2024-10-19,183,10,26
27277,102,2024-04-17,397,22,2
27278,102,2024-01-07,201,2,27
27279,104,2024-07-25,378,26,2
27280,104,2024-11-26,395,29,37
27281,105,2024-12-05,452,4,1
27282,104,2024-02-07,481,66,29
27283,103,2024-06-15,269,17,19
27284,104,2024-12-22,313,1,4
27285,102,2024-04-09,396,24,6
27286,105,2024-07-30,151,16,10
27287,105,2024-06-17,309,7,17
27288,102,2024-03-24,234,32,46
27289,104,2024-03-21,109,9,32
27290,102,2024-03-26,336,32,5
27291,103,2024-08-23,357,48,55
27292,101,2024-03-27,410,29,6
27293,105,2024-05-18,403,40,15
27294,104,2024-12-16,97,12,4
27295,103,2024-09-08,491,20,58
27296,105,2024-05-30,194,11,29
27297,102,2024-04-06,193,23,51
27298,104,2024-12-01,458,18,60
27299,102,2024-01-21,72,8,0
27300,104,2024-04-04,495,68,11
27301,104,2024-11-30,188,25,15
27302,102,2024-08-30,178,7,1
27303,103,2024-08-25,117,5,1
27304,104,2024-05-10,405,35,41
27305,104,2024-10-12,309,12,35
27306,103,2024-01-05,204,5,48
27307,101,2024-12-13,88,0,31
27308,102,2024-11-19,69,4,13
27309,105,2024-08-01,225,21,8
27310,103,2024-12-26,97,2,18
27311,101,2024-10-18,493,61,33
27312,102,2024-08-27,51,4,60
27313,101,2024-10-06,298,33,20
27314,101,2024-08-17,404,31,0
27315,103,2024-07-29,237,1,9
27316,101,2024-08-17,422,29,18
27317,105,2024-12-27,416,48,2
27318,105,2024-02-12,468,52,11
27319,104,2024-04-19,288,9,59
27320,103,2024-07-29,145,3,47
27321,102,2024-04-02,152,9,16
27322,102,2024-08-18,305,5,12
27323,104,2024-10-12,253,18,23
27324,102,2024-11-23,76,8,9
27325,104,2024-10-15,271,23,19
27326,102,2024-08-24,381,46,15
27327,103,2024-07-25,107,8,25
27328,101,2024-08-18,110,14,39
27329,103,2024-10-04,117,17,47
27330,102,2024-12-15,149,1,34
27331,103,2024-04-26,367,22,5
27332,104,2024-11-30,388,57,28
27333,102,2024-05-15,448,30,29
27334,105,2024-04-09,496,70,19
27335,102,2024-05-16,172,12,7
27336,102,2024-07-27,463,60,53
27337,102,2024-06-26,296,2,4
27338,102,2024-01-17,109,0,56
27339,101,2024-12-05,404,12,47
27340,102,2024-02-11,409,58,16
27341,105,2024-02-02,394,11,29
27342,105,2024-11-18,371,43,38
27343,101,2024-02-14,252,6,26
27344,104,2024-05-10,112,11,21
27345,104,2024-11-17,437,63,49
27346,103,2024-11-12,202,22,54
27347,103,2024-08-06,468,56,14
27348,105,2024-12-31,484,9,49
27349,102,2024-08-15,79,6,3
27350,105,2024-11-16,383,17,17
27351,103,2024-03-06,92,11,14
27352,102,2024-07-07,274,14,54
27353,101,2024-02-03,179,3,39
27354,104,2024-12-24,233,4,42
27355,102,2024-06-05,142,6,8
27356,103,2024-07-26,363,9,40
27357,104,2024-01-12,116,10,43
27358,105,2024-04-06,479,24,52
27359,102,2024-11-24,88,3,3
27360,103,2024-04-08,205,10,3
27361,102,2024-05-10,321,29,1
27362,102,2024-07-26,201,15,24
27363,103,2024-04-26,317,17,22
27364,102,2024-11-11,432,3,9
27365,104,2024-10-26,141,5,34
27366,101,2024-07-03,198,25,3
